Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
fajit,faillite,m,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('i', {'f': 0.4214872121810913, 'm': 0.5785127878189087}), ('j', {'f': 0.45008742809295654, 'm': 0.5499126315116882}), ('a', {'f': 0.22106818854808807, 'm': 0.7789317965507507}), ('f', {'f': 0.4476419687271118, 'm': 0.5523580312728882})]",test
səmɛn,semaine,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɛ', {'f': 0.5580256581306458, 'm': 0.4419742822647095}), ('m', {'f': 0.7963117361068726, 'm': 0.20368826389312744}), ('ə', {'f': 0.9306263327598572, 'm': 0.06937362253665924}), ('s', {'f': 0.5477312207221985, 'm': 0.4522688090801239})]",test
stypʁ,stupre,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('p', {'f': 0.6782748699188232, 'm': 0.32172510027885437}), ('y', {'f': 0.4123057723045349, 'm': 0.5876942276954651}), ('t', {'f': 0.17664669454097748, 'm': 0.8233532905578613}), ('s', {'f': 0.2237328588962555, 'm': 0.7762671113014221})]",test
pEʃøz,pêcheuse,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ø', {'f': 0.8067015409469604, 'm': 0.19329841434955597}), ('ʃ', {'f': 0.9770992398262024, 'm': 0.022900713607668877}), ('E', {'f': 0.9997962117195129, 'm': 0.0002037857484538108}), ('p', {'f': 0.9999349117279053, 'm': 6.507754733320326e-05})]",test
3skʁi,inscrit,m,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('ʁ', {'f': 0.43560338020324707, 'm': 0.5643966197967529}), ('k', {'f': 0.05043179914355278, 'm': 0.9495682120323181}), ('s', {'f': 0.04543893411755562, 'm': 0.9545610547065735}), ('3', {'f': 0.08406485617160797, 'm': 0.9159350991249084})]",test
ʒakɛt,jaquette,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɛ', {'f': 0.6552091240882874, 'm': 0.34479087591171265}), ('k', {'f': 0.866445004940033, 'm': 0.13355498015880585}), ('a', {'f': 0.8590331077575684, 'm': 0.14096681773662567}), ('ʒ', {'f': 0.9760595560073853, 'm': 0.023940466344356537})]",test
pujøz,pouilleuse,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ø', {'f': 0.8067015409469604, 'm': 0.19329841434955597}), ('j', {'f': 0.9114095568656921, 'm': 0.08859039843082428}), ('u', {'f': 0.9994326233863831, 'm': 0.000567303504794836}), ('p', {'f': 0.9999550580978394, 'm': 4.499058923101984e-05})]",test
kl1de,clandé,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('d', {'f': 0.2085448056459427, 'm': 0.7914551496505737}), ('1', {'f': 0.30214905738830566, 'm': 0.6978509426116943}), ('l', {'f': 0.4049818217754364, 'm': 0.595018208026886}), ('k', {'f': 0.3211437463760376, 'm': 0.6788562536239624})]",test
v1piʁ,vampire,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('i', {'f': 0.7011591196060181, 'm': 0.29884088039398193}), ('p', {'f': 0.3886853754520416, 'm': 0.6113146543502808}), ('1', {'f': 0.18264548480510712, 'm': 0.8173545002937317}), ('v', {'f': 0.18483611941337585, 'm': 0.8151639103889465})]",test
ɔmfam,homme-femme,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('a', {'f': 0.5939922332763672, 'm': 0.4060078263282776}), ('f', {'f': 0.6887065172195435, 'm': 0.31129345297813416}), ('m', {'f': 0.8385553359985352, 'm': 0.16144470870494843}), ('ɔ', {'f': 0.40260300040245056, 'm': 0.597396969795227})]",test
mitiŋ,meeting,m,m,"[('ŋ', {'f': 0.5498241782188416, 'm': 0.45017576217651367}), ('i', {'f': 0.10907277464866638, 'm': 0.8909271955490112}), ('t', {'f': 0.01956005021929741, 'm': 0.9804399609565735}), ('i', {'f': 0.007714671082794666, 'm': 0.9922853708267212}), ('m', {'f': 0.03474785014986992, 'm': 0.965252161026001})]",test
satiʁ,satire,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('i', {'f': 0.7011591196060181, 'm': 0.29884088039398193}), ('t', {'f': 0.3284265697002411, 'm': 0.6715734601020813}), ('a', {'f': 0.5500701069831848, 'm': 0.4499298930168152}), ('s', {'f': 0.19422879815101624, 'm': 0.8057711720466614})]",test
satiʁ,satyre,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('i', {'f': 0.7011591196060181, 'm': 0.29884088039398193}), ('t', {'f': 0.3284265697002411, 'm': 0.6715734601020813}), ('a', {'f': 0.5500701069831848, 'm': 0.4499298930168152}), ('s', {'f': 0.19422879815101624, 'm': 0.8057711720466614})]",test
ʁEjɔn,rayonne,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɔ', {'f': 0.7106037735939026, 'm': 0.2893962264060974}), ('j', {'f': 0.3214724361896515, 'm': 0.6785275936126709}), ('E', {'f': 0.5876172184944153, 'm': 0.4123827815055847}), ('ʁ', {'f': 0.7224403619766235, 'm': 0.27755969762802124})]",test
d1tyʁ,denture,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('y', {'f': 0.4301777780056, 'm': 0.5698221921920776}), ('t', {'f': 0.6368042230606079, 'm': 0.3631958067417145}), ('1', {'f': 0.9629960060119629, 'm': 0.03700396791100502}), ('d', {'f': 0.9887514710426331, 'm': 0.01124854851514101})]",test
k2pɔt,compote,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɔ', {'f': 0.7140949964523315, 'm': 0.28590506315231323}), ('p', {'f': 0.5169281959533691, 'm': 0.483071893453598}), ('2', {'f': 0.6862395405769348, 'm': 0.3137604594230652}), ('k', {'f': 0.5006240010261536, 'm': 0.49937599897384644})]",test
fuʁaʒ,fourrage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('ʁ', {'f': 0.07860768586397171, 'm': 0.9213923215866089}), ('u', {'f': 0.004248518962413073, 'm': 0.9957515001296997}), ('f', {'f': 0.004475404974073172, 'm': 0.9955246448516846})]",test
masœʁ,masseur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('s', {'f': 0.4535159170627594, 'm': 0.546484112739563}), ('a', {'f': 0.4625573754310608, 'm': 0.5374425649642944}), ('m', {'f': 0.366564005613327, 'm': 0.6334359645843506})]",test
mEjœʁ,meilleur,f,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('j', {'f': 0.1979956030845642, 'm': 0.8020043969154358}), ('E', {'f': 0.16226910054683685, 'm': 0.837730884552002}), ('m', {'f': 0.530604362487793, 'm': 0.46939557790756226})]",test
kuvøz,couveuse,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ø', {'f': 0.8067015409469604, 'm': 0.19329841434955597}), ('v', {'f': 0.9939706325531006, 'm': 0.006029339972883463}), ('u', {'f': 0.999669075012207, 'm': 0.00033093171077780426}), ('k', {'f': 0.9997492432594299, 'm': 0.0002508034522179514})]",test
vɛʁl1,verlan,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('l', {'f': 0.06920494884252548, 'm': 0.9307950735092163}), ('ʁ', {'f': 0.018642175942659378, 'm': 0.981357753276825}), ('ɛ', {'f': 0.0045325434766709805, 'm': 0.9954674243927002}), ('v', {'f': 0.002207700628787279, 'm': 0.9977922439575195})]",test
siɲɔʁ,signor,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɔ', {'f': 0.4541477859020233, 'm': 0.5458522439002991}), ('ɲ', {'f': 0.38926610350608826, 'm': 0.6107339262962341}), ('i', {'f': 0.16668623685836792, 'm': 0.8333137631416321}), ('s', {'f': 0.09579410403966904, 'm': 0.904205858707428})]",test
olkɔʁ,haut-le-corps,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɔ', {'f': 0.4541477859020233, 'm': 0.5458522439002991}), ('k', {'f': 0.2736290395259857, 'm': 0.7263709306716919}), ('l', {'f': 0.13472925126552582, 'm': 0.8652707934379578}), ('o', {'f': 0.19969801604747772, 'm': 0.8003020286560059})]",test
pulbo,poulbot,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('b', {'f': 0.052010055631399155, 'm': 0.9479900002479553}), ('l', {'f': 0.009345964528620243, 'm': 0.9906540513038635}), ('u', {'f': 0.007300061173737049, 'm': 0.992699921131134}), ('p', {'f': 0.032202716916799545, 'm': 0.9677972197532654})]",test
smala,smala,m,f,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('l', {'f': 0.10430152714252472, 'm': 0.8956984877586365}), ('a', {'f': 0.2075497955083847, 'm': 0.7924501895904541}), ('m', {'f': 0.21578793227672577, 'm': 0.784212052822113}), ('s', {'f': 0.2891945242881775, 'm': 0.7108054161071777})]",test
paʁvi,parvis,f,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('v', {'f': 0.2727566957473755, 'm': 0.7272433638572693}), ('ʁ', {'f': 0.29200220108032227, 'm': 0.7079977989196777}), ('a', {'f': 0.6243293881416321, 'm': 0.3756706714630127}), ('p', {'f': 0.601823627948761, 'm': 0.398176372051239})]",test
najad,naïade,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('a', {'f': 0.40371206402778625, 'm': 0.5962879061698914}), ('j', {'f': 0.5531002283096313, 'm': 0.4468997120857239}), ('a', {'f': 0.5731135606765747, 'm': 0.4268864393234253}), ('n', {'f': 0.8931014537811279, 'm': 0.10689859837293625})]",test
ʁəkœj,recueil,m,m,"[('j', {'f': 0.12872321903705597, 'm': 0.87127685546875}), ('œ', {'f': 0.1152375116944313, 'm': 0.8847624659538269}), ('k', {'f': 0.04311735928058624, 'm': 0.9568825960159302}), ('ə', {'f': 0.032707132399082184, 'm': 0.9672927856445312}), ('ʁ', {'f': 0.02402396872639656, 'm': 0.9759760499000549})]",test
Olif1,olifant,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('f', {'f': 0.059266503900289536, 'm': 0.9407334923744202}), ('i', {'f': 0.06568703800439835, 'm': 0.9343129396438599}), ('l', {'f': 0.01594969630241394, 'm': 0.9840503334999084}), ('O', {'f': 0.003947236109524965, 'm': 0.9960527420043945})]",test
tajad,taillade,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('a', {'f': 0.40371206402778625, 'm': 0.5962879061698914}), ('j', {'f': 0.5531002283096313, 'm': 0.4468997120857239}), ('a', {'f': 0.5731135606765747, 'm': 0.4268864393234253}), ('t', {'f': 0.7534064054489136, 'm': 0.24659357964992523})]",test
ʁənwe,renouée,m,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('w', {'f': 0.22227263450622559, 'm': 0.7777273654937744}), ('n', {'f': 0.32259735465049744, 'm': 0.6774026155471802}), ('ə', {'f': 0.3881191611289978, 'm': 0.6118808388710022}), ('ʁ', {'f': 0.3160548806190491, 'm': 0.6839451193809509})]",test
p2pje,pompier,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('j', {'f': 0.04428623244166374, 'm': 0.95571368932724}), ('p', {'f': 0.08207359910011292, 'm': 0.9179263710975647}), ('2', {'f': 0.23941773176193237, 'm': 0.7605822682380676}), ('p', {'f': 0.08991913497447968, 'm': 0.9100807905197144})]",test
gygys,gugusse,m,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('y', {'f': 0.4578002989292145, 'm': 0.5421997308731079}), ('g', {'f': 0.02618207223713398, 'm': 0.9738179445266724}), ('y', {'f': 0.00885951891541481, 'm': 0.9911405444145203}), ('g', {'f': 0.003400422167032957, 'm': 0.9965996146202087})]",test
simje,cimier,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('j', {'f': 0.04428623244166374, 'm': 0.95571368932724}), ('m', {'f': 0.2948073744773865, 'm': 0.7051926851272583}), ('i', {'f': 0.2476435750722885, 'm': 0.7523564100265503}), ('s', {'f': 0.16384004056453705, 'm': 0.8361599445343018})]",test
ʁulœʁ,rouleur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('l', {'f': 0.3301680088043213, 'm': 0.6698319911956787}), ('u', {'f': 0.15034569799900055, 'm': 0.8496543169021606}), ('ʁ', {'f': 0.07379557937383652, 'm': 0.9262043833732605})]",test
sjɛʁʒ,cierge,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('ʁ', {'f': 0.3720114231109619, 'm': 0.6279886364936829}), ('ɛ', {'f': 0.26041853427886963, 'm': 0.7395814657211304}), ('j', {'f': 0.061935778707265854, 'm': 0.9380641579627991}), ('s', {'f': 0.18714600801467896, 'm': 0.8128540515899658})]",test
byʃœʁ,bûcheur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('ʃ', {'f': 0.395407497882843, 'm': 0.604592502117157}), ('y', {'f': 0.22851960361003876, 'm': 0.7714803814888}), ('b', {'f': 0.002732442459091544, 'm': 0.9972676038742065})]",test
vɛʁni,vernis,f,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('n', {'f': 0.2187679260969162, 'm': 0.7812321186065674}), ('ʁ', {'f': 0.2970965504646301, 'm': 0.7029034495353699}), ('ɛ', {'f': 0.45573657751083374, 'm': 0.5442634224891663}), ('v', {'f': 0.6833493709564209, 'm': 0.3166506290435791})]",test
zizik,zizique,m,f,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('i', {'f': 0.18270033597946167, 'm': 0.8172996044158936}), ('z', {'f': 0.2876114249229431, 'm': 0.7123885154724121}), ('i', {'f': 0.11460037529468536, 'm': 0.8853996396064758}), ('z', {'f': 0.2999873161315918, 'm': 0.7000126838684082})]",test
ʒakaʁ,jacquard,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('a', {'f': 0.6709359884262085, 'm': 0.3290640115737915}), ('k', {'f': 0.2523372769355774, 'm': 0.7476627230644226}), ('a', {'f': 0.1633034497499466, 'm': 0.8366965055465698}), ('ʒ', {'f': 0.036715999245643616, 'm': 0.9632839560508728})]",test
lɔʁɲ2,lorgnon,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('ɲ', {'f': 0.025026969611644745, 'm': 0.9749730825424194}), ('ʁ', {'f': 0.0016324842581525445, 'm': 0.9983674883842468}), ('ɔ', {'f': 0.00043618318159133196, 'm': 0.9995637536048889}), ('l', {'f': 0.00040826707845553756, 'm': 0.9995917677879333})]",test
pajɛt,paillette,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɛ', {'f': 0.6552091240882874, 'm': 0.34479087591171265}), ('j', {'f': 0.5341181755065918, 'm': 0.4658817946910858}), ('a', {'f': 0.7641690373420715, 'm': 0.23583102226257324}), ('p', {'f': 0.8921108245849609, 'm': 0.10788916796445847})]",test
bʁəbi,brebis,m,f,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('b', {'f': 0.1747959405183792, 'm': 0.825204074382782}), ('ə', {'f': 0.0651550441980362, 'm': 0.934844970703125}), ('ʁ', {'f': 0.07340183109045029, 'm': 0.9265981316566467}), ('b', {'f': 0.21419207751750946, 'm': 0.7858079075813293})]",test
ʁymœʁ,rumeur,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('m', {'f': 0.8154336214065552, 'm': 0.18456633388996124}), ('y', {'f': 0.39848434925079346, 'm': 0.6015156507492065}), ('ʁ', {'f': 0.09229312837123871, 'm': 0.9077069163322449})]",test
lagyn,lagune,m,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('y', {'f': 0.6739932298660278, 'm': 0.32600677013397217}), ('g', {'f': 0.7671103477478027, 'm': 0.23288963735103607}), ('a', {'f': 0.48501303791999817, 'm': 0.5149869322776794}), ('l', {'f': 0.2227957546710968, 'm': 0.7772042751312256})]",test
bavœʁ,baveur,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('v', {'f': 0.7171759605407715, 'm': 0.28282400965690613}), ('a', {'f': 0.6277962327003479, 'm': 0.3722037971019745}), ('b', {'f': 0.20297113060951233, 'm': 0.7970288991928101})]",test
p1tɛʁ,panthère,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɛ', {'f': 0.25651222467422485, 'm': 0.7434877753257751}), ('t', {'f': 0.07586012035608292, 'm': 0.9241398572921753}), ('1', {'f': 0.06553991883993149, 'm': 0.9344601035118103}), ('p', {'f': 0.09274373948574066, 'm': 0.9072563052177429})]",test
gʁəna,grenat,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('n', {'f': 0.3677060902118683, 'm': 0.6322939395904541}), ('ə', {'f': 0.5167228579521179, 'm': 0.4832770824432373}), ('ʁ', {'f': 0.19643059372901917, 'm': 0.8035693764686584}), ('g', {'f': 0.4677334129810333, 'm': 0.5322665572166443})]",test
ʃikan,chicane,m,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('a', {'f': 0.7083975076675415, 'm': 0.2916024923324585}), ('k', {'f': 0.7470767498016357, 'm': 0.25292328000068665}), ('i', {'f': 0.2607491612434387, 'm': 0.739250898361206}), ('ʃ', {'f': 0.4555850923061371, 'm': 0.5444148778915405})]",test
mjasm,miasme,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('s', {'f': 0.21130861341953278, 'm': 0.7886913418769836}), ('a', {'f': 0.24326092004776, 'm': 0.75673907995224}), ('j', {'f': 0.017130820080637932, 'm': 0.9828692078590393}), ('m', {'f': 0.0029010893777012825, 'm': 0.9970989227294922})]",test
mulaʒ,moulage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('l', {'f': 0.06369616091251373, 'm': 0.9363037943840027}), ('u', {'f': 0.009160230867564678, 'm': 0.9908397793769836}), ('m', {'f': 0.009607155807316303, 'm': 0.9903928637504578})]",test
p3sne,pince-nez,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('n', {'f': 0.08155498653650284, 'm': 0.9184449911117554}), ('s', {'f': 0.2483934909105301, 'm': 0.7516065239906311}), ('3', {'f': 0.21848395466804504, 'm': 0.7815160155296326}), ('p', {'f': 0.10038429498672485, 'm': 0.8996157050132751})]",test
ʁusœʁ,rousseur,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('s', {'f': 0.4535159170627594, 'm': 0.546484112739563}), ('u', {'f': 0.1679782271385193, 'm': 0.8320217728614807}), ('ʁ', {'f': 0.07324064522981644, 'm': 0.9267593622207642})]",test
suflɛ,soufflet,m,m,"[('ɛ', {'f': 0.28189393877983093, 'm': 0.7181060910224915}), ('l', {'f': 0.10855704545974731, 'm': 0.8914428949356079}), ('f', {'f': 0.028769101947546005, 'm': 0.9712309241294861}), ('u', {'f': 0.005554745439440012, 'm': 0.994445264339447}), ('s', {'f': 0.003350528422743082, 'm': 0.996649444103241})]",test
tʁipl,triple,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('p', {'f': 0.6837378740310669, 'm': 0.31626203656196594}), ('i', {'f': 0.4092033803462982, 'm': 0.5907966494560242}), ('ʁ', {'f': 0.5790553689002991, 'm': 0.42094460129737854}), ('t', {'f': 0.12650033831596375, 'm': 0.8734995722770691})]",test
fak2d,faconde,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('2', {'f': 0.8333548903465271, 'm': 0.16664506494998932}), ('k', {'f': 0.9154357314109802, 'm': 0.08456430584192276}), ('a', {'f': 0.6529684066772461, 'm': 0.3470316529273987}), ('f', {'f': 0.7324698567390442, 'm': 0.2675302028656006})]",test
vaʃɛt,vachette,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɛ', {'f': 0.6552091240882874, 'm': 0.34479087591171265}), ('ʃ', {'f': 0.9323856830596924, 'm': 0.06761424988508224}), ('a', {'f': 0.8890230655670166, 'm': 0.11097701638936996}), ('v', {'f': 0.9416272640228271, 'm': 0.05837276577949524})]",test
misiv,missive,f,f,"[('v', {'f': 0.8513452410697937, 'm': 0.1486547589302063}), ('i', {'f': 0.7523532509803772, 'm': 0.2476467341184616}), ('s', {'f': 0.8348783254623413, 'm': 0.1651216447353363}), ('i', {'f': 0.9813414812088013, 'm': 0.018658488988876343}), ('m', {'f': 0.9209972620010376, 'm': 0.0790027379989624})]",test
famin,famine,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('i', {'f': 0.5514224767684937, 'm': 0.4485774636268616}), ('m', {'f': 0.48118314146995544, 'm': 0.5188168287277222}), ('a', {'f': 0.8542456030845642, 'm': 0.14575444161891937}), ('f', {'f': 0.8323070406913757, 'm': 0.16769291460514069})]",test
silab,syllabe,m,f,"[('b', {'f': 0.4940345883369446, 'm': 0.5059653520584106}), ('a', {'f': 0.08572817593812943, 'm': 0.914271891117096}), ('l', {'f': 0.02149198390543461, 'm': 0.9785079956054688}), ('i', {'f': 0.05835797265172005, 'm': 0.9416420459747314}), ('s', {'f': 0.26985543966293335, 'm': 0.7301445603370667})]",test
ʁuʒod,rougeaude,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('o', {'f': 0.6789575815200806, 'm': 0.32104238867759705}), ('ʒ', {'f': 0.8820711970329285, 'm': 0.11792878806591034}), ('u', {'f': 0.974242091178894, 'm': 0.025757938623428345}), ('ʁ', {'f': 0.9699612259864807, 'm': 0.030038727447390556})]",test
s1tal,santal,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('a', {'f': 0.45286881923675537, 'm': 0.5471311807632446}), ('t', {'f': 0.32400867342948914, 'm': 0.6759912967681885}), ('1', {'f': 0.33373889327049255, 'm': 0.6662610769271851}), ('s', {'f': 0.4177466928958893, 'm': 0.5822533369064331})]",test
dabyʃ,dabuche,m,f,"[('ʃ', {'f': 0.5401440858840942, 'm': 0.4598558843135834}), ('y', {'f': 0.8851808309555054, 'm': 0.11481919884681702}), ('b', {'f': 0.7895194888114929, 'm': 0.21048051118850708}), ('a', {'f': 0.35093653202056885, 'm': 0.6490634679794312}), ('d', {'f': 0.32178205251693726, 'm': 0.6782179474830627})]",test
kulaʒ,coulage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('l', {'f': 0.06369616091251373, 'm': 0.9363037943840027}), ('u', {'f': 0.009160230867564678, 'm': 0.9908397793769836}), ('k', {'f': 0.00886222068220377, 'm': 0.9911378026008606})]",test
