Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
macramé,makʁame,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('c', {'f': 0.02405654452741146, 'm': 0.9759435057640076}), ('r', {'f': 0.051264602690935135, 'm': 0.9487353563308716}), ('a', {'f': 0.1707952618598938, 'm': 0.8292047381401062}), ('m', {'f': 0.008235396817326546, 'm': 0.9917646050453186}), ('é', {'f': 0.0018565109930932522, 'm': 0.9981434345245361})]",test
manchon,m1ʃ2,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('n', {'f': 0.018334902822971344, 'm': 0.9816650748252869}), ('c', {'f': 0.006801872979849577, 'm': 0.9931981563568115}), ('h', {'f': 0.023447755724191666, 'm': 0.9765522480010986}), ('o', {'f': 0.018060168251395226, 'm': 0.9819398522377014}), ('n', {'f': 0.0027096676640212536, 'm': 0.9972903728485107})]",test
versant,vɛʁs1,m,m,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('e', {'f': 0.8228650689125061, 'm': 0.17713499069213867}), ('r', {'f': 0.05422058701515198, 'm': 0.9457794427871704}), ('s', {'f': 0.021950749680399895, 'm': 0.9780492186546326}), ('a', {'f': 0.8432673215866089, 'm': 0.1567326784133911}), ('n', {'f': 0.00043283941340632737, 'm': 0.9995672106742859}), ('t', {'f': 0.003359545022249222, 'm': 0.9966404438018799})]",test
porcher,pɔʁʃe,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('o', {'f': 0.09515640884637833, 'm': 0.9048436284065247}), ('r', {'f': 0.007502748165279627, 'm': 0.9924973249435425}), ('c', {'f': 0.012552490457892418, 'm': 0.9874475598335266}), ('h', {'f': 0.017025794833898544, 'm': 0.9829742908477783}), ('e', {'f': 0.30628883838653564, 'm': 0.6937111616134644}), ('r', {'f': 0.00165780377574265, 'm': 0.9983421564102173})]",test
bowling,buliŋ,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('o', {'f': 0.05120176449418068, 'm': 0.9487982392311096}), ('w', {'f': 0.007880959659814835, 'm': 0.9921190738677979}), ('l', {'f': 0.0026470504235476255, 'm': 0.9973529577255249}), ('i', {'f': 0.015217769891023636, 'm': 0.9847821593284607}), ('n', {'f': 4.483255179366097e-05, 'm': 0.9999551773071289}), ('g', {'f': 0.0014399306382983923, 'm': 0.9985601305961609})]",test
dallage,dalaʒ,m,m,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('a', {'f': 0.6878436207771301, 'm': 0.3121563494205475}), ('l', {'f': 0.003008058527484536, 'm': 0.9969918727874756}), ('l', {'f': 0.0027232312131673098, 'm': 0.9972768425941467}), ('a', {'f': 0.3874216675758362, 'm': 0.6125783920288086}), ('g', {'f': 0.0002142512530554086, 'm': 0.9997857213020325}), ('e', {'f': 0.0011315483134239912, 'm': 0.998868465423584})]",test
tractus,tʁaktys,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('r', {'f': 0.2572518587112427, 'm': 0.7427481412887573}), ('a', {'f': 0.17097723484039307, 'm': 0.8290227651596069}), ('c', {'f': 0.0010478540789335966, 'm': 0.9989521503448486}), ('t', {'f': 0.004356562625616789, 'm': 0.9956434965133667}), ('u', {'f': 0.01067095436155796, 'm': 0.9893290400505066}), ('s', {'f': 0.0021254506427794695, 'm': 0.9978744983673096})]",test
manière,manjɛʁ,f,f,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('n', {'f': 0.018334902822971344, 'm': 0.9816650748252869}), ('i', {'f': 0.0058666616678237915, 'm': 0.9941332936286926}), ('è', {'f': 0.887348473072052, 'm': 0.1126515194773674}), ('r', {'f': 0.004340446554124355, 'm': 0.9956595301628113}), ('e', {'f': 0.9998548030853271, 'm': 0.00014515065413434058})]",test
punaise,pynɛz,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('u', {'f': 0.0467645637691021, 'm': 0.9532354474067688}), ('n', {'f': 0.00207070866599679, 'm': 0.9979293346405029}), ('a', {'f': 0.5605744123458862, 'm': 0.439425528049469}), ('i', {'f': 0.008769217878580093, 'm': 0.991230845451355}), ('s', {'f': 0.0073639159090816975, 'm': 0.9926361441612244}), ('e', {'f': 0.991507887840271, 'm': 0.008492130786180496})]",test
millier,milje,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('i', {'f': 0.034956976771354675, 'm': 0.9650430679321289}), ('l', {'f': 0.015414677560329437, 'm': 0.9845853447914124}), ('l', {'f': 0.02374439872801304, 'm': 0.9762555956840515}), ('i', {'f': 0.013575789518654346, 'm': 0.9864242672920227}), ('e', {'f': 0.9845527410507202, 'm': 0.015447262674570084}), ('r', {'f': 0.00021073612151667476, 'm': 0.999789297580719})]",test
velours,vəluʁ,m,m,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('e', {'f': 0.8228650689125061, 'm': 0.17713499069213867}), ('l', {'f': 0.09777827560901642, 'm': 0.9022217392921448}), ('o', {'f': 0.06037674844264984, 'm': 0.9396232962608337}), ('u', {'f': 0.01886962540447712, 'm': 0.9811304211616516}), ('r', {'f': 0.10766265541315079, 'm': 0.8923373222351074}), ('s', {'f': 0.007551492191851139, 'm': 0.9924484491348267})]",test
cockpit,kɔkpit,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('c', {'f': 0.018711864948272705, 'm': 0.9812880754470825}), ('k', {'f': 0.0047417329624295235, 'm': 0.9952582716941833}), ('p', {'f': 0.013181324116885662, 'm': 0.9868186712265015}), ('i', {'f': 0.002446638885885477, 'm': 0.9975534081459045}), ('t', {'f': 0.0020788218826055527, 'm': 0.9979211688041687})]",test
couteau,kuto,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('u', {'f': 0.010096929036080837, 'm': 0.9899030923843384}), ('t', {'f': 0.01197670679539442, 'm': 0.9880232810974121}), ('e', {'f': 0.8181277513504028, 'm': 0.18187224864959717}), ('a', {'f': 0.26062941551208496, 'm': 0.739370584487915}), ('u', {'f': 0.0003702607355080545, 'm': 0.9996297359466553})]",test
semence,səm1s,f,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('e', {'f': 0.9940012097358704, 'm': 0.005998777691274881}), ('m', {'f': 0.008363256230950356, 'm': 0.9916366934776306}), ('e', {'f': 0.20442983508110046, 'm': 0.7955701947212219}), ('n', {'f': 0.00397538160905242, 'm': 0.9960246086120605}), ('c', {'f': 0.0032610977068543434, 'm': 0.996738851070404}), ('e', {'f': 0.9994940757751465, 'm': 0.0005059320828877389})]",test
valoche,valɔʃ,m,f,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('a', {'f': 0.911027193069458, 'm': 0.08897285163402557}), ('l', {'f': 0.03889770433306694, 'm': 0.9611023664474487}), ('o', {'f': 0.06990374624729156, 'm': 0.9300962686538696}), ('c', {'f': 0.06118983030319214, 'm': 0.9388101696968079}), ('h', {'f': 0.0144973648712039, 'm': 0.9855026006698608}), ('e', {'f': 0.2097773253917694, 'm': 0.7902226448059082})]",test
pulsion,pylsj2,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('u', {'f': 0.0467645637691021, 'm': 0.9532354474067688}), ('l', {'f': 0.02057366631925106, 'm': 0.9794263243675232}), ('s', {'f': 0.012083263136446476, 'm': 0.9879167079925537}), ('i', {'f': 0.02454339899122715, 'm': 0.9754565954208374}), ('o', {'f': 0.04784291610121727, 'm': 0.9521571397781372}), ('n', {'f': 0.9996412992477417, 'm': 0.0003586765960790217})]",test
ouvrage,uvʁaʒ,m,m,"[('o', {'f': 0.06912952661514282, 'm': 0.9308704733848572}), ('u', {'f': 0.008494390174746513, 'm': 0.9915055632591248}), ('v', {'f': 0.21239842474460602, 'm': 0.7876015901565552}), ('r', {'f': 0.04125191643834114, 'm': 0.9587481021881104}), ('a', {'f': 0.5347957611083984, 'm': 0.46520426869392395}), ('g', {'f': 0.0015572106931358576, 'm': 0.9984428286552429}), ('e', {'f': 0.0005555929965339601, 'm': 0.9994444251060486})]",test
calotte,kalɔt,m,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('l', {'f': 0.00226806104183197, 'm': 0.9977319240570068}), ('o', {'f': 0.013659237883985043, 'm': 0.9863407611846924}), ('t', {'f': 0.010135816410183907, 'm': 0.9898641705513}), ('t', {'f': 0.005425780080258846, 'm': 0.994574248790741}), ('e', {'f': 0.22036384046077728, 'm': 0.7796362042427063})]",test
pendule,p1dyl,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('e', {'f': 0.6568944454193115, 'm': 0.3431055247783661}), ('n', {'f': 0.0026281296741217375, 'm': 0.9973719120025635}), ('d', {'f': 0.021648647263646126, 'm': 0.9783514142036438}), ('u', {'f': 0.004349605645984411, 'm': 0.9956503510475159}), ('l', {'f': 0.004123725462704897, 'm': 0.9958761930465698}), ('e', {'f': 0.2728862166404724, 'm': 0.7271137237548828})]",test
fâcheux,faʃø,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('â', {'f': 0.060448311269283295, 'm': 0.9395517110824585}), ('c', {'f': 0.013661550357937813, 'm': 0.9863384366035461}), ('h', {'f': 0.011945554986596107, 'm': 0.9880544543266296}), ('e', {'f': 0.7983807921409607, 'm': 0.20161914825439453}), ('u', {'f': 0.01026661042124033, 'm': 0.9897333979606628}), ('x', {'f': 0.005369969643652439, 'm': 0.994629979133606})]",test
ventrée,v1tʁe,f,f,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('e', {'f': 0.8228650689125061, 'm': 0.17713499069213867}), ('n', {'f': 0.01653909496963024, 'm': 0.9834609031677246}), ('t', {'f': 0.0019887923263013363, 'm': 0.9980112314224243}), ('r', {'f': 0.03100433759391308, 'm': 0.9689956307411194}), ('é', {'f': 0.008328497409820557, 'm': 0.9916715025901794}), ('e', {'f': 0.9992635846138, 'm': 0.0007364597986452281})]",test
causeur,kozœʁ,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('u', {'f': 0.007318249437958002, 'm': 0.9926816821098328}), ('s', {'f': 0.0008213458932004869, 'm': 0.9991785883903503}), ('e', {'f': 0.9996211528778076, 'm': 0.0003788447938859463}), ('u', {'f': 0.03339320421218872, 'm': 0.9666067957878113}), ('r', {'f': 0.0026465144474059343, 'm': 0.9973535537719727})]",test
attelle,atɛl,f,f,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('t', {'f': 0.006587131880223751, 'm': 0.9934129118919373}), ('t', {'f': 0.10874070227146149, 'm': 0.8912592530250549}), ('e', {'f': 0.9897570610046387, 'm': 0.010242915712296963}), ('l', {'f': 0.012511484324932098, 'm': 0.9874885082244873}), ('l', {'f': 0.004539616405963898, 'm': 0.9954603314399719}), ('e', {'f': 0.9924283623695374, 'm': 0.007571577560156584})]",test
harnais,aʁnɛ,m,m,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('a', {'f': 0.7498143911361694, 'm': 0.2501855492591858}), ('r', {'f': 0.0044210534542799, 'm': 0.995578944683075}), ('n', {'f': 0.0009254588512703776, 'm': 0.9990744590759277}), ('a', {'f': 0.5516354441642761, 'm': 0.4483644962310791}), ('i', {'f': 0.0025353766977787018, 'm': 0.997464656829834}), ('s', {'f': 0.0039939796552062035, 'm': 0.9960060715675354})]",test
inanité,inanite,f,f,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('n', {'f': 0.002147252671420574, 'm': 0.9978528022766113}), ('a', {'f': 0.7218199372291565, 'm': 0.2781800329685211}), ('n', {'f': 0.00029294827254489064, 'm': 0.999707043170929}), ('i', {'f': 0.0026562560815364122, 'm': 0.9973437190055847}), ('t', {'f': 0.11305936425924301, 'm': 0.886940598487854}), ('é', {'f': 0.9998713731765747, 'm': 0.00012863626761827618})]",test
parjure,paʁʒyʁ,f,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('r', {'f': 0.0043341931886971, 'm': 0.9956658482551575}), ('j', {'f': 0.017537986859679222, 'm': 0.9824619889259338}), ('u', {'f': 0.0014741051709279418, 'm': 0.9985259175300598}), ('r', {'f': 0.07567907124757767, 'm': 0.9243209362030029}), ('e', {'f': 0.6381920576095581, 'm': 0.3618079721927643})]",test
bougnat,buɲa,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('o', {'f': 0.05120176449418068, 'm': 0.9487982392311096}), ('u', {'f': 0.005121864378452301, 'm': 0.9948780536651611}), ('g', {'f': 0.0022221102844923735, 'm': 0.9977778792381287}), ('n', {'f': 0.0001620570692466572, 'm': 0.9998378753662109}), ('a', {'f': 0.6441951990127563, 'm': 0.35580477118492126}), ('t', {'f': 0.004448138643056154, 'm': 0.9955518841743469})]",test
commode,kOmɔd,m,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('m', {'f': 0.11852703243494034, 'm': 0.8814729452133179}), ('m', {'f': 0.003073563566431403, 'm': 0.996926486492157}), ('o', {'f': 0.006122285034507513, 'm': 0.9938777089118958}), ('d', {'f': 0.003276890842244029, 'm': 0.9967231154441833}), ('e', {'f': 0.1606122851371765, 'm': 0.8393876552581787})]",test
houille,uj,f,f,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('o', {'f': 0.07255621999502182, 'm': 0.9274437427520752}), ('u', {'f': 0.0062934174202382565, 'm': 0.9937066435813904}), ('i', {'f': 0.010603414848446846, 'm': 0.9893966317176819}), ('l', {'f': 0.003044801065698266, 'm': 0.996955156326294}), ('l', {'f': 0.017412861809134483, 'm': 0.9825871586799622}), ('e', {'f': 0.7566255331039429, 'm': 0.24337446689605713})]",test
nerveux,nɛʁvø,m,m,"[('n', {'f': 0.012427196837961674, 'm': 0.9875727891921997}), ('e', {'f': 0.7049206495285034, 'm': 0.2950793504714966}), ('r', {'f': 0.0015367710730060935, 'm': 0.9984632730484009}), ('v', {'f': 0.0993451401591301, 'm': 0.9006549119949341}), ('e', {'f': 0.9903318881988525, 'm': 0.009668166749179363}), ('u', {'f': 0.00705339852720499, 'm': 0.9929466843605042}), ('x', {'f': 0.001431874348782003, 'm': 0.998568058013916})]",test
fitness,fitnɛs,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('i', {'f': 0.015069584362208843, 'm': 0.9849303960800171}), ('t', {'f': 0.03810540586709976, 'm': 0.9618946313858032}), ('n', {'f': 0.3123239278793335, 'm': 0.6876761317253113}), ('e', {'f': 0.3890359103679657, 'm': 0.6109641194343567}), ('s', {'f': 0.039536409080028534, 'm': 0.9604635834693909}), ('s', {'f': 0.011445213109254837, 'm': 0.9885547757148743})]",test
turbine,tyʁbin,f,f,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('u', {'f': 0.08135834336280823, 'm': 0.9186416268348694}), ('r', {'f': 0.006392129696905613, 'm': 0.9936078786849976}), ('b', {'f': 0.9382866024971008, 'm': 0.061713360249996185}), ('i', {'f': 0.028005626052618027, 'm': 0.9719944000244141}), ('n', {'f': 4.806674041901715e-05, 'm': 0.999951958656311}), ('e', {'f': 0.9997475743293762, 'm': 0.0002524646115489304})]",test
boulier,bulje,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('o', {'f': 0.05120176449418068, 'm': 0.9487982392311096}), ('u', {'f': 0.005121864378452301, 'm': 0.9948780536651611}), ('l', {'f': 0.0011004285188391805, 'm': 0.9988995790481567}), ('i', {'f': 0.00660109706223011, 'm': 0.993398904800415}), ('e', {'f': 0.9987310767173767, 'm': 0.0012688615825027227}), ('r', {'f': 0.0002491909544914961, 'm': 0.9997507929801941})]",test
tilbury,tilbyʁi,f,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('i', {'f': 0.054772987961769104, 'm': 0.9452270269393921}), ('l', {'f': 0.02262980118393898, 'm': 0.9773702025413513}), ('b', {'f': 0.07803498208522797, 'm': 0.9219650626182556}), ('u', {'f': 0.0012909816578030586, 'm': 0.998708963394165}), ('r', {'f': 0.0008425917476415634, 'm': 0.9991574287414551}), ('y', {'f': 0.8866881132125854, 'm': 0.11331188678741455})]",test
tinette,tinɛt,f,f,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('i', {'f': 0.054772987961769104, 'm': 0.9452270269393921}), ('n', {'f': 0.011460507288575172, 'm': 0.9885395169258118}), ('e', {'f': 0.9995537400245667, 'm': 0.00044626067392528057}), ('t', {'f': 0.007318440359085798, 'm': 0.9926815629005432}), ('t', {'f': 0.5955343246459961, 'm': 0.4044657051563263}), ('e', {'f': 0.9997373223304749, 'm': 0.0002627223148010671})]",test
servant,sɛʁv1,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('e', {'f': 0.9940012097358704, 'm': 0.005998777691274881}), ('r', {'f': 0.0010196956573054194, 'm': 0.9989802241325378}), ('v', {'f': 0.15211011469364166, 'm': 0.8478899002075195}), ('a', {'f': 0.6566320657730103, 'm': 0.34336793422698975}), ('n', {'f': 0.0002460429968778044, 'm': 0.999754011631012}), ('t', {'f': 0.0018673172453418374, 'm': 0.9981327652931213})]",test
emphase,1faz,f,f,"[('e', {'f': 0.6847098469734192, 'm': 0.3152902126312256}), ('m', {'f': 0.01910603977739811, 'm': 0.9808939695358276}), ('p', {'f': 0.07005570083856583, 'm': 0.9299442768096924}), ('h', {'f': 0.004123022314161062, 'm': 0.9958769083023071}), ('a', {'f': 0.4681711494922638, 'm': 0.5318288207054138}), ('s', {'f': 0.008514482527971268, 'm': 0.9914855360984802}), ('e', {'f': 0.9711803197860718, 'm': 0.0288196112960577})]",test
merdier,mɛʁdje,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('e', {'f': 0.2363065481185913, 'm': 0.7636934518814087}), ('r', {'f': 0.10529981553554535, 'm': 0.8947002291679382}), ('d', {'f': 0.037289828062057495, 'm': 0.9627102017402649}), ('i', {'f': 0.055305272340774536, 'm': 0.9446947574615479}), ('e', {'f': 0.99946528673172, 'm': 0.0005347239202819765}), ('r', {'f': 0.0008204057230614126, 'm': 0.9991795420646667})]",test
toiture,twatyʁ,f,f,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('o', {'f': 0.09907139837741852, 'm': 0.9009286761283875}), ('i', {'f': 0.002886321395635605, 'm': 0.9971137046813965}), ('t', {'f': 0.16549727320671082, 'm': 0.8345026969909668}), ('u', {'f': 0.06028922647237778, 'm': 0.9397107362747192}), ('r', {'f': 0.01117638684809208, 'm': 0.9888235926628113}), ('e', {'f': 0.9997947812080383, 'm': 0.0002051919000223279})]",test
benjoin,b3ʒw3,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('e', {'f': 0.04467272758483887, 'm': 0.9553272128105164}), ('n', {'f': 0.0016850469401106238, 'm': 0.9983149766921997}), ('j', {'f': 0.008480818942189217, 'm': 0.9915191531181335}), ('o', {'f': 0.005391893908381462, 'm': 0.9946080446243286}), ('i', {'f': 0.001961939036846161, 'm': 0.998038113117218}), ('n', {'f': 0.0006418044213205576, 'm': 0.9993582367897034})]",test
brochet,bʁOʃɛ,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('r', {'f': 0.007942020893096924, 'm': 0.9920579791069031}), ('o', {'f': 0.014414091594517231, 'm': 0.9855858683586121}), ('c', {'f': 0.0032666916958987713, 'm': 0.9967333078384399}), ('h', {'f': 0.016281118616461754, 'm': 0.9837189316749573}), ('e', {'f': 0.1061050072312355, 'm': 0.8938949704170227}), ('t', {'f': 0.0019245643634349108, 'm': 0.9980753660202026})]",test
tam-tam,tamtam,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('a', {'f': 0.8562064170837402, 'm': 0.14379358291625977}), ('m', {'f': 0.027294905856251717, 'm': 0.9727051258087158}), ('-', {'f': 0.12982624769210815, 'm': 0.8701737523078918}), ('t', {'f': 0.07915066927671432, 'm': 0.9208493828773499}), ('a', {'f': 0.685353696346283, 'm': 0.31464630365371704}), ('m', {'f': 0.06542513519525528, 'm': 0.9345749020576477})]",test
taillis,taji,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('a', {'f': 0.8562064170837402, 'm': 0.14379358291625977}), ('i', {'f': 0.013307041488587856, 'm': 0.9866929650306702}), ('l', {'f': 0.011962766759097576, 'm': 0.9880372285842896}), ('l', {'f': 0.002954961033537984, 'm': 0.99704509973526}), ('i', {'f': 0.006533307489007711, 'm': 0.9934666752815247}), ('s', {'f': 0.00319045502692461, 'm': 0.9968095421791077})]",test
fermoir,fɛʁmwaʁ,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('e', {'f': 0.3504653573036194, 'm': 0.6495345830917358}), ('r', {'f': 0.02459939941763878, 'm': 0.9754005670547485}), ('m', {'f': 0.07917598634958267, 'm': 0.9208239912986755}), ('o', {'f': 0.019856804981827736, 'm': 0.980143129825592}), ('i', {'f': 0.0068764821626245975, 'm': 0.993123471736908}), ('r', {'f': 0.06666600704193115, 'm': 0.9333339929580688})]",test
journal,ʒuʁnal,m,m,"[('j', {'f': 0.3676781952381134, 'm': 0.632321834564209}), ('o', {'f': 0.0429060198366642, 'm': 0.9570939540863037}), ('u', {'f': 0.004734737332910299, 'm': 0.9952652454376221}), ('r', {'f': 0.08072895556688309, 'm': 0.9192709922790527}), ('n', {'f': 0.0027920310385525227, 'm': 0.9972079396247864}), ('a', {'f': 0.6705455780029297, 'm': 0.3294545114040375}), ('l', {'f': 0.002452711807563901, 'm': 0.9975473284721375})]",test
