Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
chai,ʃɛ,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('a', {'f': 0.03200656920671463, 'm': 0.967993438243866}), ('h', {'f': 0.03635399788618088, 'm': 0.9636459946632385}), ('c', {'f': 0.06776294857263565, 'm': 0.9322370290756226})]",test
shit,ʃit,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('i', {'f': 0.08885271847248077, 'm': 0.9111472964286804}), ('h', {'f': 0.034509651362895966, 'm': 0.9654903411865234}), ('s', {'f': 0.03243718296289444, 'm': 0.9675627946853638})]",test
cure,kyʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('u', {'f': 0.11220957338809967, 'm': 0.8877905011177063}), ('c', {'f': 0.9614959359169006, 'm': 0.03850400447845459})]",test
pote,pɔt,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('o', {'f': 0.8028988242149353, 'm': 0.19710123538970947}), ('p', {'f': 0.953299343585968, 'm': 0.046700622886419296})]",test
watt,wat,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('t', {'f': 0.03974300995469093, 'm': 0.9602569937705994}), ('a', {'f': 0.04368250444531441, 'm': 0.9563175439834595}), ('w', {'f': 0.06818436831235886, 'm': 0.9318156838417053})]",test
fief,fjɛf,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('e', {'f': 0.10861311107873917, 'm': 0.891386866569519}), ('i', {'f': 0.03382596746087074, 'm': 0.9661740064620972}), ('f', {'f': 0.04511211812496185, 'm': 0.954887866973877})]",test
dune,dyn,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('n', {'f': 0.17357219755649567, 'm': 0.8264278769493103}), ('u', {'f': 0.34132397174835205, 'm': 0.658676028251648}), ('d', {'f': 0.8581550717353821, 'm': 0.1418449878692627})]",test
legs,lɛg,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('g', {'f': 0.10362011939287186, 'm': 0.8963798880577087}), ('e', {'f': 0.012680074200034142, 'm': 0.9873199462890625}), ('l', {'f': 0.04214228317141533, 'm': 0.9578577876091003})]",test
capo,kapo,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('p', {'f': 0.10690506547689438, 'm': 0.8930949568748474}), ('a', {'f': 0.02266644686460495, 'm': 0.9773335456848145}), ('c', {'f': 0.013539471663534641, 'm': 0.9864605665206909})]",test
full,ful,m,m,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('l', {'f': 0.16570530831813812, 'm': 0.8342946767807007}), ('u', {'f': 0.042748551815748215, 'm': 0.9572514295578003}), ('f', {'f': 0.0021486631594598293, 'm': 0.9978513717651367})]",test
team,tim,m,m,"[('m', {'f': 0.40836524963378906, 'm': 0.5916347503662109}), ('a', {'f': 0.33626893162727356, 'm': 0.6637310981750488}), ('e', {'f': 0.12522689998149872, 'm': 0.8747731447219849}), ('t', {'f': 0.06707005947828293, 'm': 0.9329299926757812})]",test
bain,b3,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('i', {'f': 0.0953926220536232, 'm': 0.9046074151992798}), ('a', {'f': 0.012762228026986122, 'm': 0.987237811088562}), ('b', {'f': 0.004419760778546333, 'm': 0.99558025598526})]",test
veuf,vœf,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('u', {'f': 0.3393925726413727, 'm': 0.6606073975563049}), ('e', {'f': 0.08141618221998215, 'm': 0.9185837507247925}), ('v', {'f': 0.1927383691072464, 'm': 0.8072616457939148})]",test
cash,kaʃ,m,m,"[('h', {'f': 0.25278782844543457, 'm': 0.7472121715545654}), ('s', {'f': 0.0616532564163208, 'm': 0.9383467435836792}), ('a', {'f': 0.017835786566138268, 'm': 0.9821642637252808}), ('c', {'f': 0.015475107356905937, 'm': 0.9845249056816101})]",test
aboi,abwa,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('o', {'f': 0.042880043387413025, 'm': 0.9571199417114258}), ('b', {'f': 0.015595503151416779, 'm': 0.9844045042991638}), ('a', {'f': 0.0020212538074702024, 'm': 0.9979787468910217})]",test
jazz,dʒaz,m,m,"[('z', {'f': 0.2433941662311554, 'm': 0.7566058039665222}), ('z', {'f': 0.2497992366552353, 'm': 0.7502007484436035}), ('a', {'f': 0.046307239681482315, 'm': 0.9536927342414856}), ('j', {'f': 0.0396839901804924, 'm': 0.960316002368927})]",test
thon,t2,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('h', {'f': 0.04538402706384659, 'm': 0.9546160101890564}), ('t', {'f': 0.010938468389213085, 'm': 0.9890615940093994})]",test
sexe,sɛks,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('x', {'f': 0.28138554096221924, 'm': 0.7186144590377808}), ('e', {'f': 0.11601054668426514, 'm': 0.8839894533157349}), ('s', {'f': 0.08049377799034119, 'm': 0.919506311416626})]",test
mess,mɛs,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('s', {'f': 0.02615795098245144, 'm': 0.9738420248031616}), ('e', {'f': 0.009384346194565296, 'm': 0.9906156659126282}), ('m', {'f': 0.010280521586537361, 'm': 0.9897195100784302})]",test
mile,majl,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('i', {'f': 0.2933405637741089, 'm': 0.7066594362258911}), ('m', {'f': 0.8676786422729492, 'm': 0.1323213428258896})]",test
plot,plo,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('o', {'f': 0.05881676822900772, 'm': 0.9411832094192505}), ('l', {'f': 0.052142128348350525, 'm': 0.9478579163551331}), ('p', {'f': 0.010245840065181255, 'm': 0.9897541403770447})]",test
mime,mim,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('i', {'f': 0.2780010402202606, 'm': 0.7219989895820618}), ('m', {'f': 0.7682057619094849, 'm': 0.23179425299167633})]",test
bigo,bigo,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('g', {'f': 0.18613125383853912, 'm': 0.8138687610626221}), ('i', {'f': 0.10759807378053665, 'm': 0.8924018740653992}), ('b', {'f': 0.0074923401698470116, 'm': 0.9925076365470886})]",test
rage,ʁaʒ,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('r', {'f': 0.10404975712299347, 'm': 0.895950198173523})]",test
kaki,kaki,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('k', {'f': 0.010281593538820744, 'm': 0.9897184371948242}), ('a', {'f': 0.0032405543606728315, 'm': 0.9967594742774963}), ('k', {'f': 0.010359753854572773, 'm': 0.9896401762962341})]",test
bang,b1g,m,m,"[('g', {'f': 0.3524509072303772, 'm': 0.647549033164978}), ('n', {'f': 0.24480730295181274, 'm': 0.7551926970481873}), ('a', {'f': 0.06279934197664261, 'm': 0.9372007250785828}), ('b', {'f': 0.021296702325344086, 'm': 0.9787033200263977})]",test
abri,abʁi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('r', {'f': 0.025521842762827873, 'm': 0.9744781255722046}), ('b', {'f': 0.0016164161497727036, 'm': 0.998383641242981}), ('a', {'f': 0.00047178828390315175, 'm': 0.999528169631958})]",test
jupe,ʒyp,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('p', {'f': 0.6083844304084778, 'm': 0.3916155695915222}), ('u', {'f': 0.7892190217971802, 'm': 0.21078097820281982}), ('j', {'f': 0.9523096084594727, 'm': 0.04769030585885048})]",test
gris,gʁi,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('r', {'f': 0.01052074320614338, 'm': 0.9894792437553406}), ('g', {'f': 0.01982642151415348, 'm': 0.9801735877990723})]",test
clou,klu,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('o', {'f': 0.28129497170448303, 'm': 0.7187050580978394}), ('l', {'f': 0.108963243663311, 'm': 0.8910368084907532}), ('c', {'f': 0.004557835403829813, 'm': 0.9954421520233154})]",test
crue,kʁy,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('u', {'f': 0.263929158449173, 'm': 0.7360708713531494}), ('r', {'f': 0.9757364392280579, 'm': 0.024263553321361542}), ('c', {'f': 0.9832820296287537, 'm': 0.016717929393053055})]",test
cari,kaʁi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('r', {'f': 0.025521842762827873, 'm': 0.9744781255722046}), ('a', {'f': 0.0047028809785842896, 'm': 0.9952971339225769}), ('c', {'f': 0.0027220502961426973, 'm': 0.9972779154777527})]",test
rata,ʁata,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('t', {'f': 0.053862206637859344, 'm': 0.9461377859115601}), ('a', {'f': 0.24302153289318085, 'm': 0.756978452205658}), ('r', {'f': 0.04208484664559364, 'm': 0.957915186882019})]",test
lord,lɔʁd,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('r', {'f': 0.1338026523590088, 'm': 0.866197407245636}), ('o', {'f': 0.05613626167178154, 'm': 0.9438637495040894}), ('l', {'f': 0.09858982264995575, 'm': 0.9014102220535278})]",test
gaze,gaz,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('z', {'f': 0.0981745645403862, 'm': 0.9018254280090332}), ('a', {'f': 0.2026297003030777, 'm': 0.7973702549934387}), ('g', {'f': 0.10134486109018326, 'm': 0.8986551761627197})]",test
avis,avi,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('v', {'f': 0.05039701238274574, 'm': 0.9496030211448669}), ('a', {'f': 0.0060026077553629875, 'm': 0.99399733543396})]",test
palu,paly,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('l', {'f': 0.10911935567855835, 'm': 0.8908806443214417}), ('a', {'f': 0.0050126598216593266, 'm': 0.9949873685836792}), ('p', {'f': 0.0033108722418546677, 'm': 0.9966891407966614})]",test
moue,mu,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('u', {'f': 0.263929158449173, 'm': 0.7360708713531494}), ('o', {'f': 0.9169946908950806, 'm': 0.08300528675317764}), ('m', {'f': 0.964766800403595, 'm': 0.03523317351937294})]",test
zoom,zum,m,m,"[('m', {'f': 0.40836524963378906, 'm': 0.5916347503662109}), ('o', {'f': 0.18713805079460144, 'm': 0.812861979007721}), ('o', {'f': 0.05090910941362381, 'm': 0.9490908980369568}), ('z', {'f': 0.052608780562877655, 'm': 0.9473912119865417})]",test
aise,ɛz,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('i', {'f': 0.09304028004407883, 'm': 0.9069597125053406}), ('a', {'f': 0.9381030797958374, 'm': 0.061896853148937225})]",test
cati,kati,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('t', {'f': 0.06016315519809723, 'm': 0.939836859703064}), ('a', {'f': 0.037658702582120895, 'm': 0.96234130859375}), ('c', {'f': 0.034395840018987656, 'm': 0.9656041860580444})]",test
abbé,abe,m,m,"[('é', {'f': 0.21532738208770752, 'm': 0.7846726179122925}), ('b', {'f': 0.2637455463409424, 'm': 0.7362544536590576}), ('b', {'f': 0.07155967503786087, 'm': 0.9284403324127197}), ('a', {'f': 0.005593912675976753, 'm': 0.9944061040878296})]",test
golf,gɔlf,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('l', {'f': 0.21028302609920502, 'm': 0.7897169589996338}), ('o', {'f': 0.021460730582475662, 'm': 0.978539228439331}), ('g', {'f': 0.019706476479768753, 'm': 0.9802935123443604})]",test
sima,sima,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('m', {'f': 0.32343417406082153, 'm': 0.6765657663345337}), ('i', {'f': 0.08125569671392441, 'm': 0.9187443256378174}), ('s', {'f': 0.07526829093694687, 'm': 0.9247317910194397})]",test
houx,u,m,m,"[('x', {'f': 0.3961098790168762, 'm': 0.6038901209831238}), ('u', {'f': 0.6004481911659241, 'm': 0.39955177903175354}), ('o', {'f': 0.14273369312286377, 'm': 0.8572663068771362}), ('h', {'f': 0.06915698200464249, 'm': 0.9308429956436157})]",test
home,Om,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('o', {'f': 0.3563227653503418, 'm': 0.6436772346496582}), ('h', {'f': 0.09662940353155136, 'm': 0.9033705592155457})]",test
robe,ʁɔb,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('b', {'f': 0.7551921010017395, 'm': 0.2448078989982605}), ('o', {'f': 0.32379215955734253, 'm': 0.6762077808380127}), ('r', {'f': 0.4962567687034607, 'm': 0.5037432312965393})]",test
saut,so,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('u', {'f': 0.4454438090324402, 'm': 0.5545561909675598}), ('a', {'f': 0.1365039050579071, 'm': 0.8634960651397705}), ('s', {'f': 0.08511704206466675, 'm': 0.914883017539978})]",test
pied,pje,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('e', {'f': 0.06361756473779678, 'm': 0.9363824129104614}), ('i', {'f': 0.03407664597034454, 'm': 0.9659233689308167}), ('p', {'f': 0.01168010476976633, 'm': 0.9883198738098145})]",test
tire,tiʁ,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('i', {'f': 0.12326394021511078, 'm': 0.876736044883728}), ('t', {'f': 0.304815411567688, 'm': 0.6951846480369568})]",test
arme,aʁm,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('r', {'f': 0.7812110185623169, 'm': 0.2187889963388443}), ('a', {'f': 0.8650214672088623, 'm': 0.1349785178899765})]",test
voeu,vø,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('e', {'f': 0.17482976615428925, 'm': 0.8251702189445496}), ('o', {'f': 0.04206577688455582, 'm': 0.9579342007637024}), ('v', {'f': 0.19330619275569916, 'm': 0.8066937923431396})]",test
cape,kap,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('p', {'f': 0.6083844304084778, 'm': 0.3916155695915222}), ('a', {'f': 0.8319312930107117, 'm': 0.16806863248348236}), ('c', {'f': 0.8070042133331299, 'm': 0.19299577176570892})]",test
buée,bɥe,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('é', {'f': 0.37474194169044495, 'm': 0.6252580881118774}), ('u', {'f': 0.6671130657196045, 'm': 0.3328869342803955}), ('b', {'f': 0.9946237802505493, 'm': 0.005376264452934265})]",test
ânon,an2,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('n', {'f': 0.12209904193878174, 'm': 0.8779009580612183}), ('â', {'f': 0.012508138082921505, 'm': 0.9874918460845947})]",test
blot,blo,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('o', {'f': 0.05881676822900772, 'm': 0.9411832094192505}), ('l', {'f': 0.052142128348350525, 'm': 0.9478579163551331}), ('b', {'f': 0.008898741565644741, 'm': 0.9911012649536133})]",test
jute,ʒyt,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('u', {'f': 0.802126944065094, 'm': 0.1978730857372284}), ('j', {'f': 0.8411011695861816, 'm': 0.15889884531497955})]",test
drop,dʁɔp,m,m,"[('p', {'f': 0.34198784828186035, 'm': 0.6580120921134949}), ('o', {'f': 0.08482380211353302, 'm': 0.915176272392273}), ('r', {'f': 0.05275797098875046, 'm': 0.9472420811653137}), ('d', {'f': 0.08058182150125504, 'm': 0.919418215751648})]",test
para,paʁa,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('r', {'f': 0.08030649274587631, 'm': 0.9196934700012207}), ('a', {'f': 0.047257162630558014, 'm': 0.9527428150177002}), ('p', {'f': 0.06837499141693115, 'm': 0.9316250085830688})]",test
caïd,kaid,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('ï', {'f': 0.2615363597869873, 'm': 0.7384636402130127}), ('a', {'f': 0.0482824482023716, 'm': 0.9517175555229187}), ('c', {'f': 0.029820678755640984, 'm': 0.9701793193817139})]",test
boer,buʁ,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('o', {'f': 0.041285671293735504, 'm': 0.9587143659591675}), ('b', {'f': 0.01621961034834385, 'm': 0.9837803840637207})]",test
rêve,ʁɛv,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('v', {'f': 0.5894190073013306, 'm': 0.41058093309402466}), ('ê', {'f': 0.859433114528656, 'm': 0.14056682586669922}), ('r', {'f': 0.959932804107666, 'm': 0.04006722569465637})]",test
rive,ʁiv,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('v', {'f': 0.5894190073013306, 'm': 0.41058093309402466}), ('i', {'f': 0.3839658796787262, 'm': 0.6160340905189514}), ('r', {'f': 0.9372730851173401, 'm': 0.0627269595861435})]",test
fret,fʁɛt,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('e', {'f': 0.034745633602142334, 'm': 0.9652543663978577}), ('r', {'f': 0.003781158709898591, 'm': 0.9962188601493835}), ('f', {'f': 0.022054478526115417, 'm': 0.9779455065727234})]",test
mage,maʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('m', {'f': 0.2823636531829834, 'm': 0.7176363468170166})]",test
tipi,tipi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('p', {'f': 0.055314261466264725, 'm': 0.944685697555542}), ('i', {'f': 0.02003079280257225, 'm': 0.9799692034721375}), ('t', {'f': 0.010981027036905289, 'm': 0.989018976688385})]",test
pale,pal,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('a', {'f': 0.8146693706512451, 'm': 0.18533065915107727}), ('p', {'f': 0.8994281888008118, 'm': 0.10057183355093002})]",test
âtre,atʁ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('t', {'f': 0.02395501174032688, 'm': 0.9760450124740601}), ('â', {'f': 0.40025773644447327, 'm': 0.5997422337532043})]",test
ouche,uʃ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('h', {'f': 0.3720407485961914, 'm': 0.6279591917991638}), ('c', {'f': 0.6257650852203369, 'm': 0.3742349147796631}), ('u', {'f': 0.47972941398620605, 'm': 0.5202705264091492}), ('o', {'f': 0.8739278316497803, 'm': 0.12607219815254211})]",test
amble,1bl,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('b', {'f': 0.8692913055419922, 'm': 0.130708709359169}), ('m', {'f': 0.770391047000885, 'm': 0.22960898280143738}), ('a', {'f': 0.8356409072875977, 'm': 0.16435912251472473})]",test
ficus,fikys,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('u', {'f': 0.19651219248771667, 'm': 0.8034878373146057}), ('c', {'f': 0.027568984776735306, 'm': 0.9724310040473938}), ('i', {'f': 0.01959623023867607, 'm': 0.98040372133255}), ('f', {'f': 0.001630037440918386, 'm': 0.9983699917793274})]",test
paros,paʁos,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('o', {'f': 0.04769846051931381, 'm': 0.9523015022277832}), ('r', {'f': 0.02218593843281269, 'm': 0.9778140187263489}), ('a', {'f': 0.0016130675794556737, 'm': 0.9983869791030884}), ('p', {'f': 0.0014812300214543939, 'm': 0.9985187649726868})]",test
drink,dʁiŋk,m,m,"[('k', {'f': 0.0775047317147255, 'm': 0.9224952459335327}), ('n', {'f': 0.09510832279920578, 'm': 0.9048916697502136}), ('i', {'f': 0.017732320353388786, 'm': 0.9822676777839661}), ('r', {'f': 0.005011996254324913, 'm': 0.9949880838394165}), ('d', {'f': 0.00904149655252695, 'm': 0.9909584522247314})]",test
fagot,fago,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('o', {'f': 0.05881676822900772, 'm': 0.9411832094192505}), ('g', {'f': 0.05980970710515976, 'm': 0.9401902556419373}), ('a', {'f': 0.018566379323601723, 'm': 0.9814336895942688}), ('f', {'f': 0.01574290357530117, 'm': 0.984257161617279})]",test
coule,kul,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('u', {'f': 0.3338552713394165, 'm': 0.6661447882652283}), ('o', {'f': 0.7116004228591919, 'm': 0.2883995771408081}), ('c', {'f': 0.9002857804298401, 'm': 0.09971419721841812})]",test
ranch,ʁ1nʃ,m,m,"[('h', {'f': 0.25278782844543457, 'm': 0.7472121715545654}), ('c', {'f': 0.12397756427526474, 'm': 0.876022458076477}), ('n', {'f': 0.10637650638818741, 'm': 0.8936234712600708}), ('a', {'f': 0.00883102510124445, 'm': 0.9911689758300781}), ('r', {'f': 0.010278556495904922, 'm': 0.9897214770317078})]",test
grime,gʁim,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('i', {'f': 0.2780010402202606, 'm': 0.7219989895820618}), ('r', {'f': 0.5981224179267883, 'm': 0.40187764167785645}), ('g', {'f': 0.7254091501235962, 'm': 0.2745909094810486})]",test
