Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
visim,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('i', {'f': 0.7812103033065796, 'm': 0.2187897264957428}), ('s', {'f': 0.7853102087974548, 'm': 0.21468982100486755}), ('i', {'f': 0.808007001876831, 'm': 0.19199305772781372}), ('v', {'f': 0.9290545582771301, 'm': 0.07094544172286987})]",test
inʁuf,,f,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('u', {'f': 0.024203242734074593, 'm': 0.9757968187332153}), ('ʁ', {'f': 0.06440818309783936, 'm': 0.9355918169021606}), ('n', {'f': 0.700563371181488, 'm': 0.29943665862083435}), ('i', {'f': 0.9207939505577087, 'm': 0.07920606434345245})]",test
kazak,casaque,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('z', {'f': 0.8605238199234009, 'm': 0.13947616517543793}), ('a', {'f': 0.3502753973007202, 'm': 0.6497246623039246}), ('k', {'f': 0.09215095639228821, 'm': 0.9078490734100342})]",test
ʁœʒ1m,,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('1', {'f': 0.0007205536821857095, 'm': 0.9992794394493103}), ('ʒ', {'f': 0.07775714993476868, 'm': 0.9222428202629089}), ('œ', {'f': 0.7717339396476746, 'm': 0.22826610505580902}), ('ʁ', {'f': 0.01406355481594801, 'm': 0.9859365224838257})]",test
synOb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('O', {'f': 0.01916276291012764, 'm': 0.9808372855186462}), ('n', {'f': 0.6901059746742249, 'm': 0.30989399552345276}), ('y', {'f': 0.06454324722290039, 'm': 0.9354566931724548}), ('s', {'f': 0.0020358688198029995, 'm': 0.9979641437530518})]",test
ogima,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('m', {'f': 0.22219040989875793, 'm': 0.7778096199035645}), ('i', {'f': 0.7745358943939209, 'm': 0.2254641205072403}), ('g', {'f': 0.9728617072105408, 'm': 0.027138320729136467}), ('o', {'f': 0.020383307710289955, 'm': 0.9796167612075806})]",test
ʁœʃul,,m,m,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('u', {'f': 0.021630020812153816, 'm': 0.9783700108528137}), ('ʃ', {'f': 0.710991621017456, 'm': 0.28900840878486633}), ('œ', {'f': 0.011694083921611309, 'm': 0.9883058667182922}), ('ʁ', {'f': 0.0003337044909130782, 'm': 0.9996663331985474})]",test
2paʁt,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('ʁ', {'f': 0.050489943474531174, 'm': 0.9495100378990173}), ('a', {'f': 0.19637902081012726, 'm': 0.8036209940910339}), ('p', {'f': 0.36809390783309937, 'm': 0.6319060921669006}), ('2', {'f': 0.0003633021260611713, 'm': 0.9996366500854492})]",test
labab,,m,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('a', {'f': 0.5742571949958801, 'm': 0.42574286460876465}), ('b', {'f': 0.031766973435878754, 'm': 0.9682329893112183}), ('a', {'f': 0.4157048165798187, 'm': 0.5842952132225037}), ('l', {'f': 0.10945918411016464, 'm': 0.8905408382415771})]",test
2juʁb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ʁ', {'f': 0.07033664733171463, 'm': 0.929663360118866}), ('u', {'f': 0.050504107028245926, 'm': 0.9494958519935608}), ('j', {'f': 0.2604868710041046, 'm': 0.739513099193573}), ('2', {'f': 7.106859266059473e-05, 'm': 0.9999289512634277})]",test
1luʁk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ʁ', {'f': 0.006755325943231583, 'm': 0.9932447075843811}), ('u', {'f': 0.010276451706886292, 'm': 0.9897235631942749}), ('l', {'f': 0.09246634691953659, 'm': 0.9075337052345276}), ('1', {'f': 1.658035444052075e-06, 'm': 0.9999983310699463})]",test
ʁœs1l,,m,m,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('1', {'f': 3.5805052903015167e-05, 'm': 0.9999642372131348}), ('s', {'f': 0.9996941089630127, 'm': 0.00030588736990466714}), ('œ', {'f': 0.7622461915016174, 'm': 0.237753763794899}), ('ʁ', {'f': 0.05531296879053116, 'm': 0.944687008857727})]",test
zøsaʃ,,f,f,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('a', {'f': 0.1615353375673294, 'm': 0.838464617729187}), ('s', {'f': 0.3240855038166046, 'm': 0.675914466381073}), ('ø', {'f': 6.987503729760647e-05, 'm': 0.9999301433563232}), ('z', {'f': 0.9998694658279419, 'm': 0.00013055438466835767})]",test
ilpəʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ə', {'f': 0.9884719848632812, 'm': 0.011528019793331623}), ('p', {'f': 0.9236674904823303, 'm': 0.0763324722647667}), ('l', {'f': 0.26705029606819153, 'm': 0.7329497337341309}), ('i', {'f': 0.36322689056396484, 'm': 0.6367731094360352})]",test
ojawn,,m,m,"[('n', {'f': 0.9283567070960999, 'm': 0.07164332270622253}), ('w', {'f': 0.148421511054039, 'm': 0.8515785336494446}), ('a', {'f': 0.031035011634230614, 'm': 0.9689649939537048}), ('j', {'f': 0.8226468563079834, 'm': 0.1773531436920166}), ('o', {'f': 0.02513192780315876, 'm': 0.9748680591583252})]",test
anəʁg,,m,m,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('ʁ', {'f': 0.005719725973904133, 'm': 0.994280219078064}), ('ə', {'f': 0.8802759051322937, 'm': 0.11972402036190033}), ('n', {'f': 0.5410215854644775, 'm': 0.45897847414016724}), ('a', {'f': 0.13040919601917267, 'm': 0.8695908188819885})]",test
nɛtiɥ,,f,f,"[('ɥ', {'f': 0.21170832216739655, 'm': 0.7882916331291199}), ('i', {'f': 0.1757102757692337, 'm': 0.8242897391319275}), ('t', {'f': 0.9967406392097473, 'm': 0.0032593172509223223}), ('ɛ', {'f': 0.37630727887153625, 'm': 0.6236926913261414}), ('n', {'f': 0.9945831894874573, 'm': 0.0054168482311069965})]",test
giʁt3,,f,f,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('t', {'f': 0.9794297218322754, 'm': 0.02057028003036976}), ('ʁ', {'f': 0.003915608394891024, 'm': 0.9960843324661255}), ('i', {'f': 0.9774791598320007, 'm': 0.02252086065709591}), ('g', {'f': 0.8416754603385925, 'm': 0.15832458436489105})]",test
tɔpak,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('p', {'f': 0.2854350805282593, 'm': 0.7145649194717407}), ('ɔ', {'f': 0.037697065621614456, 'm': 0.9623029232025146}), ('t', {'f': 0.10039504617452621, 'm': 0.8996050357818604})]",test
2jsys,,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('y', {'f': 0.06029720604419708, 'm': 0.9397027492523193}), ('s', {'f': 0.001385275274515152, 'm': 0.9986146688461304}), ('j', {'f': 0.7917385697364807, 'm': 0.2082614004611969}), ('2', {'f': 0.9997548460960388, 'm': 0.00024517910787835717})]",test
ibʁɛd,,m,m,"[('d', {'f': 0.5698218941688538, 'm': 0.43017813563346863}), ('ɛ', {'f': 0.013117616064846516, 'm': 0.9868823885917664}), ('ʁ', {'f': 0.060312967747449875, 'm': 0.9396870732307434}), ('b', {'f': 0.21157273650169373, 'm': 0.7884272933006287}), ('i', {'f': 0.46505478024482727, 'm': 0.5349451899528503})]",test
kanʁa,,m,f,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('ʁ', {'f': 0.0029112868942320347, 'm': 0.9970887303352356}), ('n', {'f': 0.9443854093551636, 'm': 0.0556146465241909}), ('a', {'f': 0.4475075602531433, 'm': 0.5524923801422119}), ('k', {'f': 0.051275584846735, 'm': 0.9487243890762329})]",test
tɛnit,,f,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('i', {'f': 0.22412972152233124, 'm': 0.7758702039718628}), ('n', {'f': 0.9999028444290161, 'm': 9.71483823377639e-05}), ('ɛ', {'f': 0.06690210849046707, 'm': 0.9330978989601135}), ('t', {'f': 0.9963876008987427, 'm': 0.003612391883507371})]",test
nilps,,f,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('p', {'f': 0.20974093675613403, 'm': 0.790259063243866}), ('l', {'f': 0.05658017098903656, 'm': 0.9434198141098022}), ('i', {'f': 0.3739320933818817, 'm': 0.6260679364204407}), ('n', {'f': 0.8660756945610046, 'm': 0.13392437994480133})]",test
4biʁt,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('ʁ', {'f': 0.050489943474531174, 'm': 0.9495100378990173}), ('i', {'f': 0.9958776235580444, 'm': 0.00412232568487525}), ('b', {'f': 0.8860020637512207, 'm': 0.1139979287981987}), ('4', {'f': 0.0017360267229378223, 'm': 0.9982640147209167})]",test
ɛʁg2k,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('g', {'f': 0.10949123650789261, 'm': 0.890508770942688}), ('ʁ', {'f': 0.003513589734211564, 'm': 0.9964864253997803}), ('ɛ', {'f': 0.022175965830683708, 'm': 0.9778240919113159})]",test
ʁalyn,,m,m,"[('n', {'f': 0.9283567070960999, 'm': 0.07164332270622253}), ('y', {'f': 0.37249115109443665, 'm': 0.627508819103241}), ('l', {'f': 0.5198674201965332, 'm': 0.4801326096057892}), ('a', {'f': 0.7383860349655151, 'm': 0.26161396503448486}), ('ʁ', {'f': 0.0015823044814169407, 'm': 0.9984177350997925})]",test
muʁpʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('p', {'f': 0.0044414689764380455, 'm': 0.995558500289917}), ('ʁ', {'f': 0.780529797077179, 'm': 0.21947021782398224}), ('u', {'f': 0.01477628480643034, 'm': 0.9852237701416016}), ('m', {'f': 0.018492506816983223, 'm': 0.9815074801445007})]",test
2dʁag,,m,m,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('a', {'f': 0.11277483403682709, 'm': 0.8872251510620117}), ('ʁ', {'f': 0.0009498363942839205, 'm': 0.9990501999855042}), ('d', {'f': 0.9708979725837708, 'm': 0.02910197712481022}), ('2', {'f': 0.006819076836109161, 'm': 0.9931809306144714})]",test
msaps,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('p', {'f': 0.20974093675613403, 'm': 0.790259063243866}), ('a', {'f': 0.2398437261581421, 'm': 0.7601562738418579}), ('s', {'f': 0.018462052568793297, 'm': 0.981537938117981}), ('m', {'f': 0.011295249685645103, 'm': 0.9887047410011292})]",test
ʁɛsOf,,m,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('O', {'f': 0.0074136215262115, 'm': 0.9925864338874817}), ('s', {'f': 0.03443324565887451, 'm': 0.9655666947364807}), ('ɛ', {'f': 0.0012188630644232035, 'm': 0.998781144618988}), ('ʁ', {'f': 0.01861344650387764, 'm': 0.9813866019248962})]",test
ʁɛpəʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ə', {'f': 0.9884719848632812, 'm': 0.011528019793331623}), ('p', {'f': 0.9236674904823303, 'm': 0.0763324722647667}), ('ɛ', {'f': 0.15770946443080902, 'm': 0.8422905206680298}), ('ʁ', {'f': 0.07910367101430893, 'm': 0.9208963513374329})]",test
ʁyʁap,,f,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('a', {'f': 0.6509706377983093, 'm': 0.34902942180633545}), ('ʁ', {'f': 0.06872808933258057, 'm': 0.9312719106674194}), ('y', {'f': 0.12684988975524902, 'm': 0.873150110244751}), ('ʁ', {'f': 0.7753654718399048, 'm': 0.22463446855545044})]",test
3wzəb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ə', {'f': 0.6783515810966492, 'm': 0.3216484785079956}), ('z', {'f': 0.9759197235107422, 'm': 0.024080218747258186}), ('w', {'f': 0.02690574899315834, 'm': 0.9730942845344543}), ('3', {'f': 0.0002976146643050015, 'm': 0.9997023940086365})]",test
ʒat1ʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('1', {'f': 2.230359086752287e-06, 'm': 0.9999977350234985}), ('t', {'f': 0.9424316883087158, 'm': 0.05756833404302597}), ('a', {'f': 0.11229566484689713, 'm': 0.8877043128013611}), ('ʒ', {'f': 0.00021866863244213164, 'm': 0.9997813105583191})]",test
ogid3,,m,m,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('d', {'f': 0.6192651391029358, 'm': 0.3807348906993866}), ('i', {'f': 0.06996399909257889, 'm': 0.9300360679626465}), ('g', {'f': 0.5669578313827515, 'm': 0.4330421984195709}), ('o', {'f': 0.011417267844080925, 'm': 0.9885827302932739})]",test
ʁœviv,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('i', {'f': 0.534735381603241, 'm': 0.46526455879211426}), ('v', {'f': 0.9974194765090942, 'm': 0.0025804671458899975}), ('œ', {'f': 0.7057229280471802, 'm': 0.2942771315574646}), ('ʁ', {'f': 0.004529883153736591, 'm': 0.9954701662063599})]",test
edavE,,m,f,"[('E', {'f': 0.813631534576416, 'm': 0.18636848032474518}), ('v', {'f': 0.9835785627365112, 'm': 0.016421398147940636}), ('a', {'f': 0.739315390586853, 'm': 0.26068466901779175}), ('d', {'f': 0.9715796709060669, 'm': 0.02842032164335251}), ('e', {'f': 0.32857561111450195, 'm': 0.6714243292808533})]",test
1kʁak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149}), ('k', {'f': 0.3674122989177704, 'm': 0.6325876712799072}), ('1', {'f': 9.224059795087669e-06, 'm': 0.9999908208847046})]",test
ɛʃOʁb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ʁ', {'f': 0.07033664733171463, 'm': 0.929663360118866}), ('O', {'f': 0.027583977207541466, 'm': 0.9724159836769104}), ('ʃ', {'f': 0.17877383530139923, 'm': 0.821226179599762}), ('ɛ', {'f': 2.5658449885668233e-05, 'm': 0.9999743700027466})]",test
taʁps,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('p', {'f': 0.20974093675613403, 'm': 0.790259063243866}), ('ʁ', {'f': 0.508834719657898, 'm': 0.49116528034210205}), ('a', {'f': 0.4592939019203186, 'm': 0.5407061576843262}), ('t', {'f': 0.0365636870265007, 'm': 0.9634363055229187})]",test
ʁɛzim,,m,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('i', {'f': 0.7812103033065796, 'm': 0.2187897264957428}), ('z', {'f': 0.9686097502708435, 'm': 0.031390249729156494}), ('ɛ', {'f': 0.005934235639870167, 'm': 0.9940657615661621}), ('ʁ', {'f': 0.01944618672132492, 'm': 0.9805537462234497})]",test
ʁitas,,m,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('a', {'f': 0.3915024697780609, 'm': 0.6084975004196167}), ('t', {'f': 0.37874776124954224, 'm': 0.621252179145813}), ('i', {'f': 0.6082907319068909, 'm': 0.39170926809310913}), ('ʁ', {'f': 0.06109665706753731, 'm': 0.9389033913612366})]",test
ʁuləv,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('ə', {'f': 0.38697999715805054, 'm': 0.6130200624465942}), ('l', {'f': 0.8388556838035583, 'm': 0.16114431619644165}), ('u', {'f': 0.0696120336651802, 'm': 0.9303879737854004}), ('ʁ', {'f': 0.03730278089642525, 'm': 0.9626972675323486})]",test
t1ʁak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149}), ('1', {'f': 0.000210445374250412, 'm': 0.9997895359992981}), ('t', {'f': 0.11422274261713028, 'm': 0.8857772350311279})]",test
natyb,,f,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('y', {'f': 0.029355963692069054, 'm': 0.9706440567970276}), ('t', {'f': 0.3867270350456238, 'm': 0.6132729649543762}), ('a', {'f': 0.5563181042671204, 'm': 0.44368186593055725}), ('n', {'f': 0.984563410282135, 'm': 0.01543659158051014})]",test
1mʁɛf,,m,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('ɛ', {'f': 0.002787571167573333, 'm': 0.9972124695777893}), ('ʁ', {'f': 0.5527327060699463, 'm': 0.44726720452308655}), ('m', {'f': 0.06852543354034424, 'm': 0.931474506855011}), ('1', {'f': 8.175021503120661e-05, 'm': 0.9999182224273682})]",test
ʁɛtEs,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('E', {'f': 0.394264817237854, 'm': 0.6057352423667908}), ('t', {'f': 0.11946989595890045, 'm': 0.8805301189422607}), ('ɛ', {'f': 0.026362963020801544, 'm': 0.9736369848251343}), ('ʁ', {'f': 0.006795426830649376, 'm': 0.9932045936584473})]",test
fœn2p,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('2', {'f': 0.0009681751253083348, 'm': 0.9990317821502686}), ('n', {'f': 0.5943059921264648, 'm': 0.40569403767585754}), ('œ', {'f': 0.13144466280937195, 'm': 0.8685553073883057}), ('f', {'f': 0.008852571249008179, 'm': 0.9911474585533142})]",test
ʁœmyf,,m,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('y', {'f': 0.007939184084534645, 'm': 0.9920607805252075}), ('m', {'f': 0.48181861639022827, 'm': 0.5181814432144165}), ('œ', {'f': 0.7350904941558838, 'm': 0.2649095058441162}), ('ʁ', {'f': 0.023846138268709183, 'm': 0.9761539101600647})]",test
ʁavab,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('a', {'f': 0.5742571949958801, 'm': 0.42574286460876465}), ('v', {'f': 0.7366724014282227, 'm': 0.26332762837409973}), ('a', {'f': 0.3517865240573883, 'm': 0.6482134461402893}), ('ʁ', {'f': 0.0012198908952996135, 'm': 0.9987800717353821})]",test
ʁɔdak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('d', {'f': 0.8396427631378174, 'm': 0.1603572815656662}), ('ɔ', {'f': 0.05508492887020111, 'm': 0.9449150562286377}), ('ʁ', {'f': 0.0015905366744846106, 'm': 0.9984094500541687})]",test
lipiɥ,,m,m,"[('ɥ', {'f': 0.21170832216739655, 'm': 0.7882916331291199}), ('i', {'f': 0.1757102757692337, 'm': 0.8242897391319275}), ('p', {'f': 0.26023900508880615, 'm': 0.7397609353065491}), ('i', {'f': 0.4526078999042511, 'm': 0.5473921298980713}), ('l', {'f': 0.12981417775154114, 'm': 0.8701858520507812})]",test
zɛlab,,f,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('a', {'f': 0.5742571949958801, 'm': 0.42574286460876465}), ('l', {'f': 0.21325209736824036, 'm': 0.7867478728294373}), ('ɛ', {'f': 0.0012809461914002895, 'm': 0.9987190961837769}), ('z', {'f': 0.9984343647956848, 'm': 0.0015656794421374798})]",test
ʁœzəf,,m,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('ə', {'f': 0.6647178530693054, 'm': 0.33528217673301697}), ('z', {'f': 0.9875916242599487, 'm': 0.012408360838890076}), ('œ', {'f': 0.5185518264770508, 'm': 0.4814481735229492}), ('ʁ', {'f': 0.003742576576769352, 'm': 0.9962574243545532})]",test
ybʁab,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('a', {'f': 0.5742571949958801, 'm': 0.42574286460876465}), ('ʁ', {'f': 0.0018627065001055598, 'm': 0.9981372356414795}), ('b', {'f': 0.8098704218864441, 'm': 0.19012951850891113}), ('y', {'f': 0.13002930581569672, 'm': 0.8699706792831421})]",test
kipsa,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('s', {'f': 0.7941641211509705, 'm': 0.20583584904670715}), ('p', {'f': 0.21035920083522797, 'm': 0.7896408438682556}), ('i', {'f': 0.9491190910339355, 'm': 0.05088093876838684}), ('k', {'f': 0.024470115080475807, 'm': 0.9755299091339111})]",test
ʁɔf2k,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('f', {'f': 0.2131931334733963, 'm': 0.7868068218231201}), ('ɔ', {'f': 0.003559786593541503, 'm': 0.9964402318000793}), ('ʁ', {'f': 0.03939898684620857, 'm': 0.9606010317802429})]",test
tɛk2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('k', {'f': 0.3231533467769623, 'm': 0.6768466830253601}), ('ɛ', {'f': 0.00046631877194158733, 'm': 0.9995336532592773}), ('t', {'f': 0.995857298374176, 'm': 0.004142685327678919})]",test
ʒad1b,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('1', {'f': 0.0003384650335647166, 'm': 0.9996615648269653}), ('d', {'f': 0.7960519790649414, 'm': 0.2039479911327362}), ('a', {'f': 0.25652259588241577, 'm': 0.7434774041175842}), ('ʒ', {'f': 0.009731310419738293, 'm': 0.9902687072753906})]",test
kilpa,,m,f,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('p', {'f': 0.6201623678207397, 'm': 0.37983763217926025}), ('l', {'f': 0.18291638791561127, 'm': 0.8170835375785828}), ('i', {'f': 0.4975054860115051, 'm': 0.5024945139884949}), ('k', {'f': 0.4651329815387726, 'm': 0.534866988658905})]",test
fitan,,m,m,"[('n', {'f': 0.9283567070960999, 'm': 0.07164332270622253}), ('a', {'f': 0.5856150984764099, 'm': 0.41438499093055725}), ('t', {'f': 0.3210483491420746, 'm': 0.6789516806602478}), ('i', {'f': 0.9652265310287476, 'm': 0.03477344661951065}), ('f', {'f': 0.005860860925167799, 'm': 0.9941391944885254})]",test
inilb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('l', {'f': 0.1040489673614502, 'm': 0.8959510922431946}), ('i', {'f': 0.13440696895122528, 'm': 0.8655930757522583}), ('n', {'f': 0.9988508224487305, 'm': 0.0011491489131003618}), ('i', {'f': 0.41887497901916504, 'm': 0.581125020980835})]",test
2fiʁg,,m,m,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('ʁ', {'f': 0.005719725973904133, 'm': 0.994280219078064}), ('i', {'f': 0.9369775056838989, 'm': 0.06302244961261749}), ('f', {'f': 0.006074843928217888, 'm': 0.993925154209137}), ('2', {'f': 4.064888707944192e-05, 'm': 0.9999593496322632})]",test
